user_id,scroll count,mouse movement count,click count,User Record Count,Total Time,Total Distance,validation,Min Score Value,Max Score Value,bf _votes_ 1 _count,bf _votes_ 5 _count,bf _votes_ 3 _count,bs _votes_ 3 _count,miq _votes_ 3 _count,pgi _votes_ 4 _count,bs _votes_ 1 _count,bs _votes_ 4 _count,bs _votes_ 5 _count,miq _votes_ 1 _count,miq _votes_ 2 _count,miq _votes_ 4 _count,miq _votes_ 5 _count,pgi _votes_ 1 _count,pgi _votes_ 2 _count,pgi _votes_ 3 _count,pgi _votes_ 5 _count,pgi _votes_ 7 _count,bf _votes_ 4 _count,bf _votes_ 2 _count,bs _votes_ 2 _count,pgi _votes_ 6 _count,measure_width_covered,measure_height_covered,movesleft,movesright,no_horizontal_movement,perc_left_movement,perc_right_movement,perc_no_movement_x,movesup,movesdown,no_vertical_movement,perc_upwward_movement,perc_downward_movement,perc_no_movement_y,system,Max Speed,Avg Speed,Sd Speed,displacement,displacement_time,speed,speed_times,acceleration,acceleration_times,traj_step_angles,traj_heading,length,net_displacement
1620,138,14733,319,15190,444.008,138537.5218,1,1,7,15,10,5,1,11,17,0,2,0,1,3,22,29,13,7,8,15,11,11,1,1,13,72.07870968,76.03818616,5227,4667,5295,34.41306208,30.72618342,34.86075449,4189,5466,5534,27.57916914,35.98656923,36.43426164,pc,2223.866196,0.425847086,18.826281,108.8123058,239.9102665,63.20935725,239.9102665,3.3876123,239.8958293,47.6361542,37.91561765,21653.64885,490.554788
1622,66,14897,232,15195,528.163,88748.10747,1,1,7,3,3,16,2,15,15,0,1,1,0,3,39,9,3,14,8,14,4,11,9,0,26,54.90554254,55.5370138,3036,2440,9718,19.98157167,16.05897065,63.95945768,1887,3326,9981,12.41937607,21.89021982,65.69040411,pc,641.3199634,0.108081334,5.275190488,112.8408705,237.5342789,53.35203813,237.5342789,3.920124517,237.5229526,48.79064684,80.74955461,21439.76539,454.5085258
1623,396,11771,391,12558,544.058,249316.1717,0,1,7,2,14,8,0,19,11,1,1,2,0,6,22,19,2,9,8,16,14,13,5,0,24,191.9570313,162.5178177,4163,4522,3872,33.15282313,36.01178625,30.83539062,3612,5680,3265,28.76483236,45.23373417,26.00143346,pc,326.0434698,0.173069616,3.467591166,110.7041973,250.2072472,73.34518644,250.2072472,7.317076875,250.0710231,50.97686942,-48.62083304,19262.53033,398.8295375
1625,1,8367,293,8661,474.364,62152.50507,1,1,7,5,6,12,4,31,32,0,0,0,13,6,5,11,3,10,14,4,18,8,11,0,3,22.63791322,29.73958333,2858,2753,3049,33.00230947,31.78983834,35.20785219,2611,4205,1844,30.15011547,48.55658199,21.29330254,pc,299.9824229,0.108322053,3.348479235,90.93264461,158.6137106,66.07860756,158.6137106,-0.994061687,158.5986903,53.16006106,76.87162061,17913.73099,307.7823907
1626,167,14638,300,15105,663.485,113561.9833,1,1,7,13,8,6,1,15,30,0,2,0,4,2,0,45,29,0,0,0,25,9,6,1,0,71.61875,64.40776699,4695,4858,5551,31.08448093,32.16366525,36.75185381,3331,5095,6678,22.05376059,33.73278602,44.21345339,pc,1198.701954,0.169714262,9.798588413,109.3036915,313.006943,48.52462928,313.006943,-1.728720531,313.001807,42.40684832,-19.63767939,24921.24166,554.106488
1627,1,13317,270,13588,416.338,80982.65158,1,1,6,14,5,9,1,22,21,1,0,1,2,8,14,20,34,7,9,9,0,10,4,1,4,45.14285714,31.73450413,5351,5054,3182,39.38323397,37.19732097,23.41944506,3050,5001,5536,22.44792817,36.80724222,40.74482962,pc,4872.34212,0.541306318,41.96947087,122.5982197,177.9630531,85.55911931,177.9630531,6.933873292,177.9464106,49.09537202,64.03677168,25377.83147,454.1585626
1629,2,10964,285,11251,427.428,78582.82339,1,1,7,3,8,8,0,17,4,0,2,2,1,0,34,14,0,0,0,15,27,20,3,0,38,40.71953125,43.01117886,3594,3932,3724,31.94666667,34.95111111,33.10222222,3590,4812,2848,31.91111111,42.77333333,25.31555556,pc,1246.74096,0.406170097,19.45176354,95.67844921,225.4684089,68.06474163,225.4684089,4.761279527,225.4637239,53.85072343,12.37262407,17317.79931,604.9826444
1630,163,17800,252,18215,982.459,121810.3401,0,1,7,6,1,15,1,16,15,1,0,1,12,5,5,28,27,9,20,2,8,5,15,1,3,86.47935973,54.04722226,6461,8028,3725,35.4727133,44.07598551,20.4513012,2905,5913,9396,15.94926979,32.46403865,51.58669156,pc,161.5835742,0.060134868,1.409407618,197.7813891,449.7252307,68.67838634,449.7252307,8.501117494,449.7115336,54.44940128,80.70331482,41138.52892,218.0825532
1631,76,10501,250,10827,512.265,97044.92675,1,1,7,5,2,12,1,17,18,0,3,0,0,8,22,19,2,4,12,25,4,3,20,0,19,61.82788162,49.2371134,4054,4063,2709,37.44688712,37.53002032,25.02309255,2342,4489,3995,21.63310549,41.46499169,36.90190283,pc,989.7628442,0.271940446,10.16135191,204.798895,223.8310309,110.5347522,223.8310309,4.350006912,223.8246309,65.03266542,47.49193196,39935.78452,178.392825
1632,39,12773,299,13111,751.398,110825.4821,1,1,7,8,3,5,0,4,9,1,1,1,5,10,31,16,9,12,7,16,6,14,12,1,25,73.675,46.14736842,4592,5277,3241,35.02669718,40.25171625,24.72158658,2961,4118,6031,22.58581236,31.41113654,46.00305111,pc,515.0725333,0.108493756,4.577472635,186.7950321,357.2709538,75.22147865,357.2709538,-8.239004103,357.2606945,48.08280372,80.60127075,40347.72694,489.1237062
1633,3160,235,235,3630,651.54,194790.609,1,1,7,14,10,12,1,18,7,1,0,2,21,18,7,2,42,7,8,8,6,1,5,0,6,79.02222222,363.7316602,157,158,3314,4.326260678,4.353816478,91.31992284,1380,2014,235,38.02700468,55.4973822,6.475613117,pc,116.9080319,0.234225572,2.238273563,181.9471532,306.734102,79.8113306,306.734102,18.46373707,306.7273302,84.32087408,65.06833207,37481.11356,206.0024272
1635,1,12512,250,12763,811.744,101869.5684,1,1,7,18,16,4,0,5,9,3,0,1,20,5,6,30,62,1,2,0,6,1,3,0,4,40.18285124,43.07786116,5748,4491,2523,45.03996239,35.19040903,19.76962858,4304,4375,4083,33.72512145,34.28146059,31.99341796,pc,6038.379566,0.70993484,53.57959826,133.9121886,402.3778333,47.10262061,402.3778333,2.833584004,402.3705208,48.89566503,62.86605703,25711.1402,519.8124662
1636,65,11818,249,12132,387.38,174955.2559,1,1,7,6,3,15,1,22,27,0,2,1,0,4,31,9,0,1,10,30,2,12,6,0,14,104.3089312,99.51785714,4415,4790,2926,36.39436155,39.48561537,24.12002308,3472,5439,3220,28.62088863,44.8355453,26.54356607,pc,634.9768707,0.694523171,9.383255421,99.57836738,193.8122757,72.19163932,193.8122757,-0.134172237,193.8079766,58.06524297,60.7750017,21309.77062,415.6549049
1638,1,15226,271,15498,674.233,91300.29417,1,1,7,3,7,13,3,9,20,0,0,0,3,8,29,17,16,7,17,18,1,6,13,1,5,38.3078125,35.71153846,5381,6447,3669,34.72284958,41.60160031,23.67555011,4982,6640,3875,32.14815771,42.84700265,25.00483965,pc,4001.164736,0.341256047,32.18084004,172.9827279,300.3111694,73.85663841,300.3111694,14.25045806,300.3020281,53.30981997,63.76723605,30617.94283,525.678609
1639,475,3622,68,4165,206.188,207853.2339,0,2,7,0,19,6,0,17,8,0,2,2,0,5,26,18,0,0,0,29,8,17,0,0,39,136.7166911,102.5604396,1509,1551,1104,36.23919308,37.24783862,26.5129683,1568,1700,896,37.6560999,40.82612872,21.51777137,pc,2136.896194,1.186569175,33.24915764,142.956725,49.23611108,38.51363662,49.23611108,19.55862169,49.12138886,61.1467932,-4.981876901,2573.221049,446.5344332
1640,1,5583,251,5835,372.655,66299.58016,1,1,7,15,20,2,0,0,2,0,0,4,0,2,0,64,0,0,1,3,59,4,1,0,19,31.16666667,41.02209302,1982,1869,1983,33.9732602,32.0363387,33.9904011,1994,2693,1147,34.17895098,46.16043881,19.66061022,pc,4752.240343,0.99715101,62.23784721,95.61163689,180.8818657,74.80518755,180.8818657,7.451287107,180.8776237,48.88472402,61.03077907,17783.76446,559.0572421
1641,149,4006,38,4193,289.754,118911.3937,1,2,7,0,11,3,0,2,2,0,3,1,0,0,39,25,0,0,0,0,26,27,1,0,56,74.33016105,68.92307692,1639,1659,894,39.09828244,39.57538168,21.32633588,1518,1696,978,36.21183206,40.45801527,23.33015267,pc,1037.909837,0.724344366,16.46710997,237.8255319,140.9342223,55.36114878,140.9342223,14.27767433,134.8944445,20.3582922,-2.374714381,2140.429787,94.04786016
1642,134,17071,307,17512,1355.559,282158.7301,1,1,7,14,12,4,1,9,18,1,1,1,0,3,31,23,3,10,6,21,13,8,4,0,13,179.0238784,124.8776882,7626,7450,2435,43.54976872,42.5446862,13.90554509,4705,5907,6899,26.86882531,33.73308206,39.39809263,pc,1627.474247,0.136985116,12.3046522,202.0998308,763.7810102,113.2908438,763.7810102,33.78575586,763.7142153,46.93297539,67.54543133,39409.46702,505.7924476
1643,7,986,27,1020,166.573,20095.54672,1,3,7,0,17,2,0,3,1,0,1,3,0,0,43,20,0,0,0,13,24,23,0,0,46,11.85,12.06868132,397,399,223,38.95976447,39.15603533,21.8842002,363,372,284,35.62315996,36.5063788,27.87046124,pc,80.96206635,0.730373026,3.440478688,81.08882047,49.61300004,35.69984178,49.61300004,22.18936218,42.18116669,21.18678443,4.988153587,486.5329228,99.32270637
1644,13,12630,239,12882,830.601,77959.34075,1,1,7,8,10,4,0,4,7,2,0,2,11,3,0,48,37,2,1,6,25,9,11,0,6,47.61928571,27.55074116,4060,4284,4537,31.51929198,33.2582874,35.22242062,1819,4603,6459,14.12157441,35.7348032,50.14362239,pc,132.2202998,0.052871506,1.290463095,227.7920303,410.9611332,106.3554093,410.9611332,13.51238877,410.9496461,42.72799927,67.67514637,44419.4459,549.0154825
1646,109,16393,232,16734,598.671,140349.5587,1,1,6,6,9,11,2,9,18,0,1,0,1,3,28,25,18,20,11,12,0,8,8,1,5,76.81380208,62.15485436,6913,5809,4011,41.31357198,34.71583099,23.97059702,4796,5493,6444,28.66192554,32.82734716,38.51072731,pc,1052.709095,0.116626897,8.151043098,198.5461833,262.5919261,98.55095932,262.5919261,12.55599458,262.5848079,53.99492624,65.74550815,40304.87522,515.6316515
1647,155,10325,235,10715,742.523,132818.8872,1,1,7,6,0,16,2,14,22,0,0,0,2,10,25,15,0,10,15,14,5,12,8,2,18,83.13103953,71.05631868,4551,4137,2026,42.47713272,38.61302968,18.9098376,2542,4344,3828,23.72596603,40.5450812,35.72895277,pc,791.0677467,0.158218937,7.673862712,197.0357243,348.6133619,82.76291858,348.6133619,11.67192582,348.5783468,45.44729755,76.10508519,39210.10914,520.3124062
1648,63,10661,254,10978,362.885,64050.40117,1,2,6,0,0,9,1,13,18,0,3,0,0,15,34,4,0,4,9,39,0,20,13,0,14,38.71484375,38.69375,3314,3163,4500,30.19039811,28.81479457,40.99480732,2306,4392,4279,21.00756126,40.01093195,38.98150679,pc,1124.543694,0.200509701,10.7979223,98.44916325,176.8838011,65.60392434,176.8838011,-0.588062877,176.877347,55.00015403,70.20448132,19296.036,445.6332573
1649,128,2838,320,3286,440.085,96309.92821,0,1,6,2,0,34,4,66,51,0,0,0,0,0,0,0,0,1,4,25,0,1,5,0,3,50.02122987,68.24728261,816,832,1637,24.84018265,25.32724505,49.8325723,714,1758,813,21.73515982,53.51598174,24.74885845,pc,159.2629571,0.325994495,3.528012059,87.09014763,232.6566449,90.16590631,232.6566449,2.01426297,232.6391749,66.51595856,47.73980892,15937.49702,465.2322001
1651,179,18346,268,18793,861.891,168680.9266,1,1,7,8,6,9,1,18,23,1,0,1,1,19,15,13,18,4,3,9,19,11,8,1,8,104.1983895,75.57554945,7274,8316,3202,38.70796083,44.25287356,17.0391656,4147,4789,9856,22.06790123,25.48424862,52.44785015,pc,5153.283333,0.310526939,37.59217501,152.9647501,389.467114,72.73757385,389.467114,20.22052132,389.4627281,35.46208449,34.23533132,34875.96301,478.7692555
1653,525,8819,279,9623,736.933,136677.865,1,1,7,15,14,8,0,7,2,2,0,2,12,3,7,37,34,0,0,0,46,1,4,0,2,109.6555154,64.17983193,2702,3372,3548,28.08147994,35.04468925,36.8738308,2053,3399,4170,21.33652047,35.3252962,43.33818333,pc,296.674967,0.170440254,3.148747778,143.3045016,395.0384518,73.62149529,395.0384518,7.081390838,395.0147787,48.87089466,41.18734324,29807.33633,502.5067164
1654,1,7480,294,7775,235.402,60593.58852,1,1,7,10,3,12,1,16,16,0,0,2,7,19,14,10,2,4,10,23,7,6,11,1,22,34.52517428,29.2519305,2852,3038,1884,36.68639053,39.07898122,24.23462825,2195,3543,2036,28.23514278,45.57499357,26.18986365,pc,5181.154809,1.052965752,59.24225331,111.5874962,99.68509542,126.2614298,99.68509542,5.413587321,99.68159794,50.73160338,71.67246503,22205.91174,89.64373932
1655,50,13650,246,13946,683.668,116517.191,1,1,7,15,11,3,2,3,6,0,0,2,0,1,10,52,0,0,0,15,39,10,3,0,24,69.4363104,59.89423077,4711,5309,3925,33.78271782,38.07099319,28.14628899,4601,4939,4405,32.99390463,35.41771244,31.58838293,pc,2621.147568,0.251493529,22.20280776,139.6358295,336.8772814,71.82475359,336.8772814,8.299295002,336.8716583,43.81475826,61.94794286,27787.53007,564.8760926
1656,93,13565,269,13935,710.772,142441.63,1,1,7,10,5,6,2,17,24,0,0,1,2,13,23,11,9,11,9,10,7,14,7,1,14,74.096875,65.0744186,5405,5894,2635,38.79001005,42.29941151,18.91057844,3190,4222,6522,22.89364145,30.29998565,46.8063729,pc,3798.616878,0.347275685,32.18692522,203.8338689,346.3418332,94.1853413,346.3418332,10.71177149,346.3103479,45.71925469,57.24708292,41582.10925,521.2149269
1657,68,6862,296,7226,518.666,66584.91031,0,2,7,0,2,17,1,34,24,0,2,0,0,4,27,1,0,2,2,38,1,17,6,1,17,36.477306,45.42032967,2663,2378,2184,36.85813149,32.91349481,30.2283737,1898,3722,1605,26.26989619,51.51557093,22.21453287,pc,149.2825152,0.106665814,1.886807757,99.34955531,244.1115731,39.64088239,244.1115731,-0.397759261,244.0951637,60.0409858,64.74460434,16988.77396,436.1651064
1658,832,8338,280,9450,527.255,158184.0426,0,1,6,8,19,10,0,10,23,2,1,1,0,0,38,18,3,0,1,48,0,2,3,0,9,133.8254902,72.62969589,2601,2819,4029,27.5267224,29.83384485,42.63943274,3058,4532,1859,32.36321304,47.96274738,19.67403958,pc,265.1446075,0.140385395,2.854906076,102.990825,255.8114032,57.53306819,255.8114032,3.55985636,255.8060323,59.05048731,46.388004,19156.29345,471.5941051
1661,195,15800,341,16336,627.449,139055.6215,1,1,7,5,5,10,0,35,23,0,1,0,0,8,12,11,3,8,20,17,6,14,8,3,7,73.76432292,59.49282406,5709,7187,3439,34.94949495,43.99755127,21.05295378,3899,5244,7192,23.86899296,32.10284665,44.02816039,pc,1354.22981,0.19237154,10.77314621,156.1888844,298.0713421,85.84507565,298.0713421,7.304387918,298.0613866,48.22518857,73.00026954,35142.49899,372.9302884
1662,65,8091,247,8403,352.456,79553.55001,1,1,7,4,5,8,2,6,17,0,2,0,0,0,31,29,0,0,1,32,6,11,14,0,28,46.7284041,49.29807692,2837,2815,2750,33.76577005,33.50392764,32.73030231,2212,4056,2134,26.32706498,48.27422042,25.39871459,pc,3707.686667,0.625740579,40.47862336,103.2366659,167.3948914,58.84787417,167.3948914,1.774957221,167.3894114,49.77346125,53.68978616,18066.41653,484.1528684
1663,1,8773,264,9038,1016.095,53207.88971,1,1,6,14,4,5,2,39,32,0,1,0,0,15,12,0,0,0,10,31,0,12,7,1,11,26.66640625,31.16565041,3389,2874,2774,37.5013832,31.80258935,30.69602744,2655,4380,2002,29.37921877,48.46741175,22.15336948,pc,590.05,0.124842029,6.23146449,101.7650213,689.5246157,69.2739715,689.5246157,3.202110153,689.51074,48.02088079,66.49511018,18012.40877,523.1185334
1667,2390,265,265,2920,589.243,298719.495,0,1,7,2,0,25,3,30,24,0,1,0,0,11,24,1,0,2,9,28,5,7,8,0,16,97.16111111,512.3450704,222,250,2447,7.605344296,8.56457691,83.83007879,1546,1043,330,52.96334361,35.73141487,11.30524152,pc,61.41470163,0.509672656,2.085862055,223.8887253,302.5168591,85.91278678,302.5168591,20.31210297,302.5068255,83.50396991,44.61212988,33359.42006,220.0090907
1668,1,8275,271,8547,501.217,74989.59441,1,1,7,3,8,5,2,16,15,0,1,0,4,10,22,14,11,9,7,4,25,12,14,1,13,40.44774194,31.38424821,3286,2948,2312,38.45073719,34.49567049,27.05359232,1318,4054,3174,15.42241985,47.43739761,37.14018254,pc,189.6858268,0.144779121,2.90909231,200.5505965,241.8009779,115.4776274,241.8009779,17.7840546,241.7843757,46.99313717,68.33871673,36299.65797,347.070598
1669,42,9302,230,9577,413.926,140727.7369,1,1,7,2,6,13,1,19,11,0,2,0,0,9,27,11,7,5,2,26,10,17,4,1,23,75.56625,59.75232558,4134,3982,1460,43.17042607,41.58312448,15.24644946,2439,3369,3768,25.46992481,35.18170426,39.34837093,pc,1500.036649,0.375608146,15.4944283,204.0210363,189.3736859,134.2389561,189.3736859,18.03024305,189.3684921,56.17437165,65.12910754,38968.01794,489.8418112
1670,156,11031,284,11471,471.997,82655.81321,1,1,7,15,6,8,0,15,20,2,1,0,2,6,15,28,37,8,8,4,4,7,6,1,3,52.7234375,46.74105866,3555,3543,4372,30.99389712,30.88927637,38.1168265,2482,4164,4824,21.63905841,36.30340017,42.05754141,pc,1575.684902,0.205679536,14.73497238,130.987469,238.253232,80.12200256,238.253232,6.549293434,238.2248503,44.90375415,51.97621878,27114.40608,537.4430202
1671,145,21571,241,21957,593.58,126609.7395,1,1,7,10,11,9,0,2,6,0,0,4,23,9,11,21,60,5,4,4,3,9,3,0,2,84.50541796,59.97854077,8490,7838,5628,38.66824558,35.69867007,25.63308435,5764,4669,11523,26.25250501,21.26525779,52.4822372,pc,811.6844282,0.085302052,5.495877113,200.4178521,299.6984825,109.3408865,299.6984825,15.63092835,299.6810805,52.97201128,81.2262834,39883.15256,450.9412379
1673,1,9355,340,9696,436.898,68386.2963,1,1,7,15,9,4,1,15,15,0,2,1,1,14,21,15,0,1,4,38,12,8,6,0,14,28.88154762,34.64313725,3517,3706,2472,36.27643115,38.22588963,25.49767922,2798,4195,2702,28.86023724,43.26972666,27.8700361,pc,1924.741945,0.387743104,19.72748884,132.6793178,205.352825,71.67276255,205.352825,8.594302084,205.3454563,46.59763826,57.45085883,21228.69084,517.3258161
1674,11,4175,288,4474,456.979,105677.3483,0,1,7,2,13,4,0,1,10,1,0,3,0,1,22,42,3,12,16,5,13,22,1,0,25,57.52058824,68.98480663,1746,1865,862,39.03420523,41.69461212,19.27118265,1786,2002,685,39.92845965,44.75743349,15.31410686,pc,3224.65851,1.569405911,50.5091062,102.471383,198.5675351,52.80298557,198.5675351,7.420022409,198.552758,68.32653585,58.20626869,16088.00714,417.0191842
1678,45,11240,461,11746,448.833,113630.6007,1,1,7,18,8,2,1,12,6,0,1,2,2,11,27,14,0,0,0,25,15,8,6,0,38,62.72547584,77,3729,4470,3546,31.74968072,38.0587484,30.19157088,3395,5556,2794,28.90591741,47.30523627,23.78884632,pc,407.5860703,0.123089923,3.842217525,111.7842029,213.8262644,69.83361248,213.8262644,11.33910204,213.8200632,40.40585062,48.39683383,19450.4513,554.0009025
1679,6,8760,278,9044,332.122,78256.5705,1,1,6,14,6,9,0,13,17,2,1,1,25,3,15,10,46,7,5,6,0,8,5,0,3,44.52847222,33.22018349,3555,3324,2164,39.31217516,36.75771315,23.93011169,1733,3897,3413,19.16399425,43.09410594,37.74189981,pc,1400.669632,0.318051819,14.84140024,177.7454119,161.2937601,153.103447,161.2937601,20.86410263,161.291153,51.27108699,68.53396697,34838.10072,404.6232816
1680,87,3167,61,3315,209.983,72669.3536,1,1,7,0,2,4,0,9,1,0,1,0,1,50,5,1,0,67,12,3,1,6,30,3,0,43.93850659,46.34752747,1460,1148,706,44.05552203,34.64091732,21.30356065,1467,1255,592,44.26674713,37.86964393,17.86360893,pc,541.7211131,0.481631443,9.52578276,88.44684982,66.84478944,13.7724178,66.84478944,0.221173212,66.65152629,52.13704941,2.779559908,1680.490147,256.2654873
1681,1,13274,277,13552,599.227,96143.01018,1,1,7,4,6,8,1,5,14,0,0,0,0,5,14,42,0,2,5,14,24,9,15,3,25,42.77083333,26.99904762,5165,5986,2400,38.11526825,44.17386171,17.71087005,3022,4379,6150,22.3009372,32.31495831,45.38410449,pc,2756.540614,0.265347785,23.68660265,179.4842751,288.0390614,108.7862972,288.0390614,24.77049007,288.0200131,39.01322997,67.34682354,40922.41471,528.1855734
1683,51,9580,311,9950,482.636,113983.5596,1,1,7,2,2,11,1,7,16,1,1,0,1,2,26,30,7,13,17,12,11,15,12,1,8,59.6125,50.29651163,3772,4107,2070,37.91335813,41.28053071,20.80611117,2542,3339,4068,25.55030656,33.56116193,40.88853151,pc,530.5197568,0.141109082,5.363689833,208.5731817,208.1289351,137.172123,208.1289351,18.55843092,208.1155243,53.28188243,59.5190642,38586.03861,443.2268042
1684,1,12385,267,12653,991.894,120738.9967,1,1,7,3,4,12,2,13,9,1,0,0,5,8,28,12,53,2,7,7,2,14,9,1,4,45.21927083,51.07788462,5274,4927,2451,41.68510907,38.94245969,19.37243124,3469,4760,4423,27.41858995,37.62251028,34.95889978,pc,842.5069194,0.166164239,7.676108245,192.0884694,493.6696329,81.14684726,493.6696329,12.50607805,493.5066436,52.55783765,70.21241282,36112.63225,311.0401903
1685,108,9930,272,10310,802.85,83200.5529,1,2,6,0,0,13,2,20,14,0,2,0,0,14,32,0,0,1,26,26,0,20,9,0,17,47.62005857,55.14423077,4252,3947,2110,41.24551363,38.28693375,20.46755262,2329,5237,2743,22.59190998,50.80027161,26.60781841,pc,997.4414307,0.218887681,10.20152533,95.59244524,290.7907005,62.41919147,290.7907005,-48.60636615,290.7848744,49.35692364,49.99300045,19787.63616,436.64631
1686,56,3285,239,3580,391.927,64501.7122,0,1,7,3,9,20,2,3,0,1,0,1,0,0,36,27,0,0,0,6,25,8,2,0,53,45.89746094,47.52439024,840,1298,1441,23.47024308,36.26711372,40.2626432,582,1798,1199,16.26152557,50.23749651,33.50097793,pc,488.6278441,0.376712258,10.18703895,93.87216675,192.1474144,54.09200737,192.1474144,-2.760506269,192.1392487,56.8711809,50.67249168,16990.86218,397.9057677
1687,47,25945,355,26347,1072.233,192801.2237,1,1,7,7,2,7,1,8,10,1,1,0,0,16,25,17,5,11,11,23,6,13,13,1,18,113.2090278,91.18688119,8567,8928,8851,32.51727017,33.88749715,33.59523267,5827,7211,13308,22.11720944,27.37037881,50.51241175,pc,4975.638202,0.28043125,30.73172467,180.1767492,553.6771829,74.13665321,553.6771829,13.95574665,553.6581829,49.62945816,48.71866267,42341.53607,528.0075757
1688,356,12130,277,12763,786.122,75335.80968,1,1,7,3,10,4,0,12,9,0,3,0,4,7,28,15,6,16,18,15,2,12,13,1,18,46.45703125,48.2441701,3579,3310,5873,28.0441937,25.93637361,46.01943269,1946,5098,5718,15.24839367,39.94671682,44.80488952,pc,3648.557097,0.334138436,32.29904612,97.17975321,292.3620987,46.63187277,292.3620987,3.29936537,292.3526151,47.77329707,70.33654758,20699.28743,369.1639202
1691,37,7602,268,7907,259.602,71152.42511,0,1,7,1,15,7,0,21,19,0,2,2,1,3,29,12,0,0,10,38,6,16,3,0,11,38.68008785,47.86401099,2341,2423,3142,29.61042246,30.64760941,39.74196813,1962,4194,1750,24.81659499,53.04831773,22.13508728,pc,155.1310569,0.165199867,2.19855497,110.7319492,115.8893314,99.23615791,115.8893314,5.419293907,115.8812415,65.7984673,68.26402518,19710.28696,467.9540576
1692,42,5713,132,5887,256.982,60169.23462,1,1,6,27,0,5,3,22,5,0,1,0,3,36,5,0,11,41,23,1,0,9,1,0,3,35.73125,41.81460674,1639,2194,2053,27.84573564,37.27488957,34.87937479,1291,2855,1740,21.93340129,48.50492695,29.56167176,pc,594.1881549,0.308782852,7.974882582,142.2719838,98.86894627,80.6894782,98.86894627,7.04957719,98.86163444,59.09033643,55.53123289,13231.2945,52.34500931
1693,426,13490,323,14239,801.326,228252.6036,1,1,7,19,12,5,0,3,10,2,0,0,0,0,13,50,10,7,6,14,17,2,4,2,20,179.7419945,134.134028,4868,4530,4840,34.19019525,31.81626633,33.99353842,4988,4232,5018,35.03301025,29.72327574,35.243714,pc,1054.965796,0.155847002,8.888691429,116.3673536,375.7619907,46.03326265,375.7619907,-10.11167486,375.7510694,45.09503767,30.41194785,25135.34837,244.9693858
1694,43,1927,52,2022,86.955,38149.88195,1,2,6,0,3,16,1,21,24,0,1,1,0,7,32,6,0,3,8,26,0,17,6,1,23,30.79589844,22.91346154,786,750,485,38.8916378,37.11034142,23.99802078,758,848,415,37.50618506,41.95942603,20.53438892,pc,487.5281292,1.616275286,19.23796008,99.72200334,15.54246425,88.67114518,15.54246425,2.131415737,15.50103568,38.06276619,18.11591087,2792.216093,443.4828069
1696,1,11916,258,12175,742.015,86459.74542,1,1,7,7,0,6,1,22,57,0,1,0,3,8,21,12,26,0,0,0,1,19,10,2,0,55.64560863,29.16553067,4994,4091,3089,41.02184984,33.60440283,25.37374733,3924,4263,3987,32.23262691,35.01724988,32.75012321,pc,1102.33513,0.143041251,10.02634007,190.2028482,361.0616897,104.3059802,361.0616897,21.36922366,361.0407684,54.37613504,75.59106054,41083.8152,430.3591523
1700,42,9298,288,9628,710.314,113921.3804,1,1,7,0,0,4,1,10,12,0,0,0,0,11,41,4,11,15,18,14,3,20,18,3,11,60.57240099,47.50684932,4189,3498,1940,43.51303625,36.33530695,20.1516568,1745,4267,3615,18.12610367,44.3232575,37.55063883,pc,856.7045761,0.232139785,8.971657911,196.6230211,342.8592453,80.21681734,342.8592453,3.64207521,342.809401,45.78221343,49.04447981,41684.08046,405.4787294
1701,108,6299,103,6510,801.961,148458.7571,0,1,7,2,2,13,0,12,5,0,0,0,0,45,6,3,0,58,11,8,1,5,20,4,1,89.90263543,75.71428571,2252,2617,1640,34.59824858,40.2058688,25.19588262,2446,2719,1344,37.57873713,41.77292979,20.64833308,pc,957.7869417,0.755240681,14.54842442,184.8093545,172.2234894,49.44181769,172.2234894,5.686709212,172.2057447,56.38509659,43.12434242,8686.039661,571.2950201
1702,1751,250,250,2251,480.309,199838.5522,0,1,7,2,5,12,1,23,23,0,1,1,4,13,20,6,6,10,11,22,3,17,6,1,9,64.03055556,318.9477139,144,159,1947,6.4,7.066666667,86.53333333,928,1072,250,41.24444444,47.64444444,11.11111111,pc,84.02039216,0.631788084,3.014568678,238.3400555,182.0209044,228.2602219,182.0209044,119.2898408,182.0165693,83.25016039,55.76526901,44807.93043,312.02564
1704,13,2986,65,3064,206.379,53451.03173,0,2,5,0,2,11,2,9,1,0,1,0,0,47,8,2,0,67,11,5,0,3,26,1,0,38.3125,40.93543956,1197,1102,764,39.07933399,35.97779954,24.94286647,1274,1370,419,41.59320927,44.72739145,13.67939928,pc,1350.305564,0.74058644,24.50027397,108.4544682,82.92379305,36.5467575,82.92379305,6.852387661,82.89868961,68.89500126,7.008399826,3145.179577,22.84731932
1705,40,6432,324,6797,207.698,91103.33437,1,2,7,0,1,18,1,22,3,0,3,0,0,3,40,1,0,0,0,30,1,19,4,0,50,42.60375,56.70581395,2254,2338,2204,33.16656857,34.40258976,32.43084167,2240,2773,1783,32.96056504,40.80341377,26.23602119,pc,1402.735388,0.488582653,17.12336368,112.6079047,97.48628655,114.2860657,97.48628655,18.66149405,97.48418899,61.44676603,54.29301931,18467.69637,444.2533061
